time, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
90551, 1791, 11.044453, 1.757344, -3.347094, -0.256070, 0.349599, 0.001599, 33.977058
90561, 1796, 11.346122, 2.044648, -3.514688, -0.142557, 0.379975, -0.025847, 33.988823
90571, 1776, 11.664551, 2.226608, -3.938462, -0.023449, 0.393299, -0.030110, 33.985882
90581, 1471, 12.255919, 2.176329, -4.225766, 0.069813, 0.404490, -0.025580, 33.994705
90591, 1755, 12.835316, 1.975216, -4.201824, 0.140959, 0.414616, -0.001066, 33.974117
90601, 3626, 13.125013, 1.685518, -3.943250, 0.208907, 0.364254, 0.059155, 33.947647
90611, 4095, 13.297397, 1.359907, -3.713407, 0.285914, 0.249942, 0.142291, 33.971176
90621, 2954, 13.570335, 1.082179, -3.162740, 0.340273, 0.175332, 0.222230, 33.997646
90631, 1802, 13.690045, 0.883460, -2.229002, 0.381841, 0.170536, 0.281917, 33.994705
90641, 1680, 13.445837, 0.902614, -1.359907, 0.450588, 0.183060, 0.316557, 33.982941
90651, 1639, 13.127408, 0.746991, -0.581791, 0.534790, 0.171335, 0.348799, 33.985882
90661, 1614, 12.665327, 0.397437, -0.069432, 0.566499, 0.140159, 0.386104, 33.982941
90671, 1600, 12.306197, 0.016759, 0.220267, 0.468974, 0.159078, 0.409819, 33.971176
90681, 1603, 11.901577, -0.129287, 0.409408, 0.261933, 0.162809, 0.415681, 33.980000
90691, 1615, 11.226412, -0.213084, 0.454898, 0.037305, 0.098058, 0.399694, 33.974117
90701, 1645, 10.651803, -0.634463, 0.284910, -0.176132, 0.037571, 0.365853, 33.974117
90711, 1676, 10.189722, -1.285686, 0.270545, -0.435400, 0.059688, 0.298438, 33.974117
90721, 1731, 9.866506, -1.963245, 0.411803, -0.740233, 0.131632, 0.191853, 33.971176
90731, 1746, 9.576807, -1.996764, 0.735020, -1.043201, 0.139360, 0.046364, 33.965294
90741, 1726, 9.165004, -1.474828, 1.122881, -1.321121, 0.060753, 0.035972, 33.956470
90751, 1779, 8.992621, -1.063026, 1.424550, -1.518836, -0.022649, 0.106851, 33.985882
90761, 1792, 9.244013, -1.019930, 1.491588, -1.617161, -0.077541, 0.131632, 33.974117
90771, 1811, 9.390059, -0.672771, 1.335965, -1.627553, -0.098858, 0.074343, 33.965294
90781, 1790, 9.430760, -0.268151, 1.079785, -1.577458, -0.092995, 0.009060, 33.994705
90791, 1821, 9.433155, 0.100556, 0.723049, -1.511642, -0.074077, -0.057289, 33.991764
90801, 1820, 9.536105, 0.584185, 0.294487, -1.437565, -0.052493, -0.119109, 33.974117
90811, 1855, 9.708488, 1.091756, -0.076614, -1.371216, -0.050361, -0.161476, 33.977058
90821, 1883, 9.818622, 1.400608, -0.395043, -1.309930, -0.061553, -0.169470, 33.980000
90831, 1827, 9.739613, 1.482011, -0.629675, -1.282218, -0.078606, -0.157479, 33.971176
90841, 1871, 9.495404, 1.436521, -0.823605, -1.304867, -0.089265, -0.144156, 33.971176
90851, 1889, 9.215282, 1.323994, -1.000776, -1.366953, -0.094861, -0.129234, 33.982941
90861, 1873, 8.990228, 1.197101, -1.098939, -1.444760, -0.108184, -0.118842, 33.971176
90871, 1887, 8.791509, 0.981623, -1.158794, -1.513507, -0.141758, -0.103654, 33.977058
90881, 1897, 8.595184, 0.816423, -1.213860, -1.571063, -0.163608, -0.077274, 33.982941
90891, 1909, 8.499416, 0.689530, -1.273715, -1.593979, -0.154815, -0.038904, 33.965294
90901, 1941, 8.473080, 0.478840, -1.182736, -1.558006, -0.136162, -0.013057, 33.977058
90911, 1911, 8.348581, 0.426168, -1.211466, -1.487394, -0.124172, -0.014389, 33.991764
90921, 1905, 8.128315, 0.497994, -1.271321, -1.397063, -0.120708, -0.019718, 33.988823
90931, 1891, 7.903260, 0.529119, -1.302446, -1.300070, -0.117243, -0.018119, 33.991764
90941, 1898, 7.723695, 0.490811, -1.314417, -1.209473, -0.123639, -0.010925, 33.985882
90951, 1910, 7.536947, 0.404620, -1.367089, -1.135130, -0.121773, -0.010925, 33.985882
90961, 1924, 7.469909, 0.244209, -1.448492, -1.078640, -0.098058, -0.023182, 33.988823
90971, 1997, 7.520187, 0.074220, -1.486799, -1.037338, -0.067149, -0.031975, 33.991764
90981, 1971, 7.704541, -0.028730, -1.570596, -1.010959, -0.038904, -0.037038, 33.991764
90991, 1923, 7.982268, -0.169988, -1.623269, -0.997103, -0.017320, -0.043167, 33.977058
91001, 1837, 8.228871, -0.258574, -1.738190, -0.985911, -0.007727, -0.050628, 33.980000
91011, 1793, 8.477868, -0.282516, -1.912967, -0.971522, -0.002665, -0.054358, 33.977058
91021, 1808, 8.712500, -0.275333, -2.097321, -0.952070, -0.003730, -0.057289, 33.977058
91031, 1827, 8.939949, -0.256180, -2.339135, -0.927556, -0.014389, -0.067149, 33.985882
91041, 1819, 9.090784, -0.201113, -2.511518, -0.888119, -0.016254, -0.083936, 33.980000
91051, 1841, 9.205706, -0.100556, -2.628834, -0.827632, -0.013323, -0.095127, 33.974117
91061, 1808, 9.318233, 0.059855, -2.717419, -0.745296, -0.013323, -0.108717, 33.971176
91071, 1820, 9.301474, 0.402226, -2.717419, -0.643240, -0.012257, -0.108717, 33.971176
91081, 1616, 9.282320, 0.550666, -2.679112, -0.528662, -0.005063, -0.105786, 33.977058
91091, 1535, 9.255983, 0.770933, -2.504335, -0.418080, 0.003730, -0.127902, 33.982941
91101, 2862, 9.253590, 0.907402, -2.377442, -0.320554, 0.013323, -0.152683, 33.991764
91111, 4095, 9.279925, 0.914585, -2.288857, -0.255005, -0.001066, -0.169470, 33.980000
91121, 3239, 9.461885, 0.840365, -2.296039, -0.224894, -0.045032, -0.172401, 33.974117
91131, 1961, 9.662998, 0.711078, -2.391808, -0.201979, -0.068747, -0.158279, 33.968235
91141, 1721, 9.991004, 0.569820, -2.561796, -0.174266, -0.057289, -0.129234, 33.953529
91151, 1649, 10.534488, 0.497994, -2.612074, -0.180662, -0.063951, -0.092196, 33.953529
91161, 1643, 10.948685, 0.471658, -2.499547, -0.220364, -0.117510, -0.056224, 33.962353
91171, 1616, 10.991780, 0.260968, -2.770091, -0.314159, -0.120974, 0.003997, 33.974117
91181, 1623, 11.190498, -0.098162, -3.315969, -0.464977, -0.043700, 0.049562, 33.991764
91191, 1675, 11.738770, -0.246603, -3.801992, -0.587283, 0.021850, 0.028245, 33.988823
91201, 1648, 12.397177, -0.086191, -3.885789, -0.622190, 0.030910, -0.053559, 33.997646
91211, 1655, 12.880805, 0.213084, -3.722984, -0.584885, 0.002931, -0.114312, 33.994705
91221, 1669, 13.148955, 0.656011, -3.598485, -0.508677, -0.050095, -0.142557, 33.982941
91231, 1678, 13.388376, 1.091756, -3.394978, -0.431403, -0.158012, -0.166006, 33.974117
91241, 1675, 13.462596, 1.398214, -2.736573, -0.401559, -0.298971, -0.201979, 33.977058
91251, 1685, 13.146562, 1.601721, -1.838747, -0.406089, -0.361590, -0.231289, 33.968235
91261, 1711, 12.619837, 1.623269, -1.103727, -0.440729, -0.321620, -0.235020, 33.971176
91271, 1744, 12.270284, 1.599327, -0.593762, -0.513207, -0.276055, -0.228092, 33.988823
91281, 1780, 11.975797, 1.656788, 0.062249, -0.574493, -0.286714, -0.233421, 33.977058
91291, 1796, 11.456255, 1.781286, 0.782904, -0.557173, -0.316824, -0.245412, 33.968235
91301, 1805, 10.716447, 1.795651, 1.192312, -0.483629, -0.302701, -0.226760, 33.974117
91311, 1778, 10.065224, 1.922544, 1.436521, -0.379709, -0.226493, -0.195850, 33.977058
91321, 1772, 9.555259, 2.387019, 1.618480, -0.226493, -0.116977, -0.153482, 33.977058
91331, 1739, 9.052477, 3.098097, 1.738190, -0.027979, 0.010126, -0.083936, 33.974117
91341, 1723, 8.944737, 3.476381, 1.565808, 0.171069, 0.116977, 0.047164, 33.971176
91351, 1727, 9.660604, 2.442086, 1.357512, 0.367985, 0.195850, -0.014922, 33.977058
91361, 1722, 9.976639, 2.477999, 1.031901, 0.501216, 0.194784, -0.130300, 34.000587
91371, 1727, 10.194510, 2.401384, 0.476446, 0.529461, 0.113513, -0.020784, 33.994705
91382, 1701, 10.532093, 1.970428, -0.064643, 0.452720, 0.037305, 0.116711, 33.991764
91392, 1695, 10.884041, 1.498770, -0.404620, 0.333611, -0.032508, 0.197182, 33.977058
91402, 1731, 11.250354, 0.945710, -0.577003, 0.217167, -0.118309, 0.235553, 33.991764
91412, 1712, 11.303026, 0.459687, -0.735020, 0.138827, -0.176398, 0.267262, 33.985882
91422, 1743, 11.166556, 0.076614, -0.818817, 0.085002, -0.204377, 0.292043, 33.982941
91432, 1731, 10.939108, -0.215478, -0.876278, 0.038904, -0.248343, 0.304567, 33.977058
91442, 1757, 10.522516, -0.301669, -0.981623, 0.023182, -0.308297, 0.324818, 33.971176
91452, 1757, 9.947908, -0.287304, -1.175553, 0.030377, -0.344003, 0.344003, 33.971176
91462, 1777, 9.402030, -0.227449, -1.338359, 0.051161, -0.341072, 0.367185, 33.968235
91472, 1847, 8.927979, -0.095768, -1.460463, 0.078340, -0.328548, 0.377577, 33.971176
91482, 1872, 8.468291, 0.107739, -1.637634, 0.086334, -0.311761, 0.380242, 33.959412
91492, 1814, 8.137892, 0.332794, -1.762132, 0.049828, -0.288845, 0.350132, 33.968235
91502, 1723, 7.829040, 0.481235, -1.845930, -0.009326, -0.288312, 0.294974, 33.980000
91512, 1712, 7.517793, 0.502782, -1.951274, -0.073544, -0.310162, 0.238217, 33.982941
91522, 1745, 7.259220, 0.409408, -1.991976, -0.133231, -0.328282, 0.194518, 33.971176
91532, 1761, 7.000646, 0.313640, -2.030283, -0.194784, -0.324818, 0.169470, 33.982941
91542, 1759, 6.799533, 0.258574, -2.111686, -0.262466, -0.296573, 0.150018, 33.980000
91552, 1713, 6.706159, 0.344765, -2.138022, -0.343737, -0.266995, 0.135363, 33.980000
91562, 1719, 6.730101, 0.450110, -2.123657, -0.423942, -0.236619, 0.128168, 33.977058
91572, 1729, 6.835446, 0.588974, -2.190695, -0.502815, -0.186790, 0.112447, 33.988823
91582, 1559, 7.113173, 0.778116, -2.233790, -0.574227, -0.128168, 0.081005, 33.997646
91592, 1331, 7.501034, 1.070208, -2.293645, -0.617394, -0.072211, 0.038371, 33.997646
91602, 2403, 7.905654, 1.369483, -2.248155, -0.613397, -0.030910, 0.007194, 33.994705
91612, 4095, 8.238448, 1.642422, -2.358289, -0.568631, -0.002398, -0.014922, 33.985882
91622, 3657, 8.461109, 1.826776, -2.554613, -0.513740, 0.027446, -0.028778, 33.980000
91632, 1996, 8.690952, 1.939303, -2.829947, -0.467642, 0.069813, -0.040236, 33.991764
91642, 1668, 9.148245, 2.020706, -3.076549, -0.421810, 0.115378, -0.043433, 33.977058
91652, 1618, 9.526528, 2.128445, -2.954445, -0.360257, 0.123372, -0.065816, 33.985882
91662, 1598, 9.600749, 2.099715, -2.609680, -0.298971, 0.061553, -0.087666, 33.977058
91672, 1617, 9.100361, 1.941698, -2.726996, -0.287247, 0.058355, -0.076475, 33.965294
91682, 1584, 8.793902, 1.680730, -3.026271, -0.302168, 0.185724, -0.054891, 33.982941
91692, 1603, 9.009381, 1.288081, -3.210624, -0.298172, 0.298172, -0.028245, 33.980000
91702, 1610, 9.176975, 0.792481, -3.217807, -0.265663, 0.332012, 0.008527, 33.994705
91712, 1599, 8.951921, 0.409408, -3.447650, -0.254472, 0.343470, 0.062352, 33.988823
91722, 1635, 8.738836, 0.112527, -3.940856, -0.272591, 0.361856, 0.116178, 33.988823
91732, 1645, 8.949526, -0.026336, -4.424485, -0.294441, 0.359191, 0.142824, 33.988823
91742, 1651, 9.461885, -0.028730, -4.510676, -0.297372, 0.302968, 0.144156, 34.000587
91752, 1676, 9.753978, -0.019154, -4.209007, -0.280319, 0.249675, 0.164141, 34.006470
91762, 1693, 10.055647, 0.222661, -4.005499, -0.257136, 0.268861, 0.159078, 33.994705
91772, 1710, 10.553641, 0.713472, -3.957615, -0.193985, 0.316291, 0.132432, 34.003529
91782, 1722, 11.171345, 1.125275, -3.919308, -0.085801, 0.357326, 0.097792, 33.985882
91792, 1753, 11.932701, 1.460463, -3.945644, 0.044499, 0.394897, 0.050894, 34.000587
91802, 1742, 12.689269, 1.747767, -4.165911, 0.173734, 0.399427, 0.010126, 33.988823
91812, 1765, 13.225570, 1.817199, -4.467580, 0.276055, 0.346668, 0.002132, 33.977058
91822, 1762, 13.551182, 1.656788, -4.544195, 0.351198, 0.267262, 0.025047, 33.988823
91832, 1765, 13.773843, 1.206678, -4.206613, 0.403424, 0.210239, 0.075409, 33.991764
91842, 1757, 14.034810, 0.632069, -3.485958, 0.422077, 0.196649, 0.150018, 33.985882
91852, 1776, 14.144943, 0.263362, -2.425326, 0.422610, 0.193985, 0.244613, 33.997646
91862, 1762, 13.826515, 0.189142, -1.539472, 0.430870, 0.167072, 0.345602, 34.006470
91872, 1773, 13.232753, 0.203507, -1.204283, 0.419412, 0.152949, 0.426606, 33.997646
91882, 1747, 13.017275, 0.016759, -0.952892, 0.374380, 0.193718, 0.471639, 34.006470
91892, 1766, 13.249513, -0.313640, -0.407014, 0.280585, 0.204643, 0.474836, 34.027058
91902, 1811, 12.751518, -0.251391, 0.014365, 0.137495, 0.094328, 0.438331, 34.006470
91912, 1809, 11.439496, 0.055067, -0.021548, -0.050095, -0.065550, 0.418879, 33.988823
91922, 1817, 10.326192, -0.021548, -0.265756, -0.306432, -0.089798, 0.391167, 33.968235
91932, 1834, 9.880871, -0.414197, -0.208296, -0.612864, -0.007194, 0.314426, 33.985882
91942, 1840, 9.607931, -0.505177, 0.067038, -0.933418, 0.050894, 0.244613, 33.980000
91952, 1863, 9.323022, -0.636858, 0.383072, -1.206009, 0.022116, 0.259268, 33.991764
91962, 1895, 9.198523, -1.094150, 0.691924, -1.412518, -0.058089, 0.253406, 33.991764
91972, 1994, 9.062054, -1.405396, 1.005565, -1.571862, -0.130833, 0.200380, 33.997646
91982, 1989, 8.997410, -1.261744, 1.319205, -1.704561, -0.178530, 0.159345, 33.982941
91992, 1922, 9.040505, -0.962469, 1.426944, -1.764248, -0.200380, 0.131100, 33.988823
92002, 1865, 9.057265, -0.572214, 1.218649, -1.728809, -0.199314, 0.077807, 33.980000
92012, 1748, 9.124303, -0.088585, 0.797269, -1.621424, -0.179329, 0.011991, 33.994705
92022, 1746, 9.200917, 0.383072, 0.313640, -1.499651, -0.147887, -0.043433, 34.000587
92032, 1737, 9.402030, 0.914585, -0.203507, -1.383473, -0.122573, -0.079672, 33.994705
92042, 1791, 9.557653, 1.453280, -0.531513, -1.291011, -0.103121, -0.084735, 33.988823
92052, 1778, 9.670180, 1.819593, -0.797269, -1.216668, -0.108184, -0.071412, 34.000587
92062, 1761, 9.660604, 1.640028, -1.015141, -1.177231, -0.125504, -0.081271, 33.997646
92072, 1809, 9.445126, 1.446098, -1.091756, -1.185758, -0.147354, -0.106052, 33.988823
92082, 1711, 9.188946, 1.388637, -1.084573, -1.254505, -0.171069, -0.103121, 33.988823
92092, 1363, 8.959103, 1.326388, -1.019930, -1.359225, -0.200646, -0.083669, 33.997646
92102, 2226, 8.729259, 1.070208, -0.962469, -1.445559, -0.229424, -0.069547, 33.994705
92112, 4095, 8.535329, 0.794875, -1.017536, -1.485795, -0.234221, -0.044233, 33.982941
92122, 4095, 8.303091, 0.648829, -1.122881, -1.477801, -0.207574, 0.003464, 33.985882
92132, 2249, 8.054094, 0.577003, -1.197101, -1.436499, -0.174799, 0.044233, 34.003529
92142, 1776, 7.888895, 0.593762, -1.347936, -1.360824, -0.120974, 0.050894, 33.994705
92152, 1698, 7.800309, 0.622492, -1.340753, -1.234254, -0.077274, 0.041568, 34.003529
92162, 1625, 7.821857, 0.493206, -1.041478, -1.093562, -0.123905, 0.015988, 33.997646
92172, 1574, 7.436390, 0.320823, -1.249773, -0.978983, -0.151884, -0.010126, 33.988823
92182, 1569, 7.074866, 0.330400, -1.498770, -0.932086, -0.060487, -0.005329, 33.982941
92192, 1533, 7.211336, 0.414197, -1.570596, -0.911568, 0.033574, 0.009326, 33.988823
92202, 1510, 7.613562, 0.146046, -1.580173, -0.880392, 0.067149, -0.006928, 33.997646
92212, 1516, 7.891289, -0.158017, -1.750161, -0.838557, 0.062885, -0.041035, 34.003529
92222, 1569, 8.030152, -0.227449, -2.059013, -0.805250, 0.078873, -0.041035, 34.012352
92232, 1615, 8.379706, -0.275333, -2.408567, -0.777804, 0.089531, -0.025314, 33.994705
92242, 1584, 8.858546, -0.280122, -2.466028, -0.751957, 0.049029, -0.015721, 34.006470
92252, 1633, 9.095572, -0.313640, -2.341529, -0.724512, 0.003730, -0.011191, 33.991764
92262, 1682, 9.093178, -0.292093, -2.396596, -0.703461, 0.013323, -0.000799, 34.000587
92272, 1711, 9.121908, -0.227449, -2.578555, -0.692270, 0.058622, -0.001066, 33.985882
92282, 1737, 9.248801, -0.095768, -2.722207, -0.677614, 0.095660, -0.015455, 33.994705
92292, 1723, 9.416395, 0.043096, -2.870648, -0.650968, 0.128701, -0.028511, 33.988823
92302, 1712, 9.569624, 0.119710, -2.990358, -0.595544, 0.151884, -0.035173, 33.982941
92312, 1746, 9.598354, 0.181959, -3.019088, -0.525997, 0.165473, -0.047697, 33.994705
92322, 1742, 9.610326, 0.263362, -2.851494, -0.460447, 0.167871, -0.068747, 33.997646
92332, 1734, 9.528923, 0.380678, -2.652776, -0.414349, 0.165473, -0.085268, 33.997646
92342, 1747, 9.466674, 0.407014, -2.676718, -0.398095, 0.155081, -0.086600, 33.994705
92352, 1728, 9.471462, 0.502782, -2.832341, -0.393299, 0.124971, -0.100456, 33.994705
92362, 1683, 9.629479, 0.629675, -2.849100, -0.394897, 0.079139, -0.112980, 33.985882
92372, 1678, 9.682152, 0.641646, -2.849100, -0.371982, 0.062086, -0.111115, 34.000587
92382, 1686, 9.782708, 0.476446, -3.028665, -0.361590, 0.094061, -0.086334, 33.997646
92392, 1651, 10.060435, 0.342371, -3.114856, -0.415415, 0.133764, -0.063418, 33.982941
92402, 1664, 10.455479, 0.217872, -3.007117, -0.495087, 0.135896, -0.037838, 34.000587
92412, 1678, 10.826580, -0.009577, -3.002329, -0.587550, 0.107384, 0.010126, 34.009411
92422, 1648, 11.156980, -0.138864, -3.248932, -0.684809, 0.088199, 0.067948, 33.985882
92432, 1661, 11.599907, -0.016759, -3.500323, -0.758619, 0.068481, 0.108184, 33.997646
92442, 1665, 12.162544, 0.268151, -3.438074, -0.786064, 0.055691, 0.104720, 33.985882
92452, 1693, 12.643779, 0.761356, -3.028665, -0.762882, 0.092462, 0.064484, 33.997646
92462, 1693, 13.122620, 1.414973, -2.468422, -0.728775, 0.165740, -0.005063, 34.003529
92472, 1757, 13.469779, 1.958457, -1.709460, -0.707191, 0.222763, -0.077807, 33.997646
92482, 1787, 13.445837, 2.269703, -0.943315, -0.702928, 0.264064, -0.146821, 33.994705
92492, 1786, 13.196839, 2.209848, -0.450110, -0.730907, 0.312560, -0.219032, 33.965294
92502, 1744, 13.046005, 2.044648, 0.074220, -0.790861, 0.337874, -0.291243, 33.982941
92512, 1695, 12.780249, 2.039860, 0.852336, -0.816707, 0.305632, -0.340539, 33.982941
92522, 1683, 12.138602, 2.229002, 1.517924, -0.750358, 0.259801, -0.366119, 34.003529
92532, 1680, 11.382035, 2.444480, 1.795651, -0.594211, 0.270726, -0.347467, 33.982941
92542, 1653, 10.675745, 2.856283, 1.814805, -0.375712, 0.349865, -0.313093, 34.003529
92552, 1641, 10.010158, 3.426103, 1.790863, -0.100989, 0.424208, -0.241948, 34.006470
92562, 1642, 9.411607, 4.161122, 1.843535, 0.188122, 0.417813, -0.075942, 33.991764
92572, 1629, 10.029311, 2.983175, 1.678335, 0.482564, 0.360524, 0.033841, 34.009411
92582, 1611, 10.235212, 2.693477, 1.589750, 0.719715, 0.377577, -0.107917, 34.006470
92592, 1315, 10.240001, 2.573767, 1.651999, 0.850015, 0.332279, -0.088732, 33.994705
92602, 1535, 10.237606, 2.171541, 1.711854, 0.835360, 0.235819, 0.010126, 33.982941
92612, 3022, 10.103531, 1.879448, 1.671153, 0.693069, 0.135363, 0.113513, 33.974117
92622, 3931, 9.892841, 1.527501, 1.460463, 0.489492, 0.075942, 0.203577, 33.991764
92632, 2224, 9.756371, 1.180341, 1.024718, 0.278453, 0.099390, 0.270193, 34.000587
92642, 1599, 9.801862, 0.849942, 0.713472, 0.144956, 0.188922, 0.296040, 33.997646
92652, 1471, 9.976639, 0.524330, 0.483629, 0.080472, 0.226493, 0.302968, 33.991764
92662, 1424, 10.000581, 0.191536, 0.421380, 0.065550, 0.169737, 0.326949, 34.003529
92672, 1424, 9.603143, -0.023942, 0.193930, 0.083936, 0.060753, 0.366386, 33.985882
92682, 1421, 9.141062, -0.189142, -0.220267, 0.077274, 0.013057, 0.402891, 33.994705
92692, 1409, 9.023746, -0.392649, -0.627281, 0.043167, 0.027712, 0.402358, 33.997646
92702, 1433, 9.016563, -0.433351, -0.806846, 0.029311, 0.012257, 0.379709, 33.991764
92712, 1453, 8.784326, -0.438139, -0.914585, 0.053825, -0.031975, 0.359724, 34.003529
92722, 1488, 8.415619, -0.351948, -1.096544, 0.094861, -0.043700, 0.341072, 34.024117
92732, 1529, 8.154651, -0.083797, -1.319205, 0.110315, -0.025580, 0.310429, 34.009411
92742, 1489, 8.068460, 0.177171, -1.359907, 0.088199, -0.045832, 0.253139, 34.018234
92752, 1510, 7.886500, 0.402226, -1.309628, 0.066349, -0.100190, 0.198515, 33.997646
92762, 1514, 7.580042, 0.629675, -1.362301, 0.062086, -0.100456, 0.156946, 33.985882
92772, 1534, 7.388506, 0.869095, -1.446098, 0.050894, -0.054625, 0.125504, 33.988823
92782, 1524, 7.371747, 1.082179, -1.580173, 0.025314, -0.000533, 0.090597, 33.988823
92792, 1572, 7.477092, 1.242591, -1.683124, -0.016521, 0.042900, 0.046364, 33.982941
92802, 1582, 7.615956, 1.367089, -1.790863, -0.062086, 0.071678, 0.018652, 34.006470
92812, 1584, 7.848193, 1.453280, -1.912967, -0.086867, 0.072211, 0.001066, 33.982941
92822, 1587, 8.135497, 1.462857, -2.087744, -0.090864, 0.050894, -0.019452, 33.985882
92832, 1600, 8.358158, 1.596933, -2.303222, -0.075142, 0.032775, -0.033308, 33.994705
92842, 1619, 8.585608, 1.692701, -2.434903, -0.033308, 0.024248, -0.039170, 34.021175
92852, 1621, 8.805874, 1.855506, -2.564190, 0.027712, 0.023715, -0.039436, 34.003529
92862, 1627, 9.054871, 1.934515, -2.657564, 0.090064, 0.020251, -0.028245, 34.018234
92872, 1631, 9.313444, 1.956063, -2.801216, 0.142557, -0.008527, -0.013590, 34.021175
92882, 1637, 9.253590, 1.898602, -2.964022, 0.186524, -0.038371, 0.003997, 34.021175
92892, 1642, 9.153033, 1.798046, -3.086126, 0.215835, -0.056224, 0.023449, 34.009411
92902, 1654, 9.040505, 1.580173, -3.119645, 0.218499, -0.050361, 0.047430, 34.006470
92912, 1678, 8.925584, 1.307234, -3.162740, 0.204643, -0.038904, 0.069547, 33.991764
92922, 1693, 8.729259, 1.022324, -3.119645, 0.188122, -0.026113, 0.092995, 33.988823
